1950,2,Germany,2.845146995607124
1950,3,Germany,4.601319361372501
1950,4,Germany,6.763082789609217
1950,5,Germany,13.57326774716565
1950,6,Germany,17.46818741543446
1950,7,Germany,18.306117509035662
1950,8,Germany,18.09533774525827
1950,9,Germany,13.449337354184077
1950,10,Germany,8.180998828630537
1950,11,Germany,3.9680170996963637
1950,12,Germany,-2.8548587763996953
1951,1,Germany,0.9355092161784555
1951,2,Germany,1.5954096743724464
1951,3,Germany,2.432792020916343
1951,4,Germany,7.019034678302807
1951,5,Germany,11.369915691481431
1951,6,Germany,15.448258558229195
1951,7,Germany,17.229063163015702
1951,8,Germany,17.757685148587612
1951,9,Germany,15.063690449949826
1951,10,Germany,7.772081827938886
1951,11,Germany,6.347800200023051
1951,12,Germany,2.288394825646557
1952,1,Germany,-0.37613595181787246
1952,2,Germany,-0.6079907253639245
1952,3,Germany,2.3268440381817284
1952,4,Germany,9.907386452881271
1952,5,Germany,12.319943371021406
1952,6,Germany,15.412674703245687
1952,7,Germany,18.817186235786345
1952,8,Germany,18.483922385212477
1952,9,Germany,11.176029800642201
1952,10,Germany,7.4089154811291875
1952,11,Germany,1.2945837689839201
1952,12,Germany,-1.3596021739627817
1953,1,Germany,-1.6050023173998715
1953,2,Germany,-0.8465159079019627
1953,3,Germany,4.427874780341319
1953,4,Germany,8.89096107159478
1953,5,Germany,13.188361768774659
1953,6,Germany,16.225668756212066
1953,7,Germany,17.85212250626787
1953,8,Germany,16.897453452178016
1953,9,Germany,14.147525969232587
1953,10,Germany,10.87624930022483
1953,11,Germany,4.9484578370500305
1953,12,Germany,2.3526047869646063
1954,1,Germany,-3.4400595976566573
1954,2,Germany,-3.6889444425186575
1954,3,Germany,4.331410025176626
1954,4,Germany,5.549239036981273
1954,5,Germany,11.75079965031467
1954,6,Germany,15.913735634963146
1954,7,Germany,14.608360105657043
1954,8,Germany,16.034421291773526
1954,9,Germany,13.791734236192992
1954,10,Germany,10.009107384270369
1954,11,Germany,3.856830890921438
1954,12,Germany,2.7155519363976524
1955,1,Germany,-1.9124937208166328
1955,2,Germany,-2.500724167446637
1955,3,Germany,-0.12314673288488744
1955,4,Germany,6.323355669581033
1955,5,Germany,10.261207893333344
1955,6,Germany,14.443295526227429
1955,7,Germany,17.563564015025726
1955,8,Germany,17.091611943350348
1955,9,Germany,13.870601178856356
1955,10,Germany,8.392777301639807
1955,11,Germany,3.736545383093881
1955,12,Germany,2.33874547395748
1956,1,Germany,-0.18291952033484543
1956,2,Germany,-10.240659351157836
1956,3,Germany,2.957270450389731
1956,4,Germany,5.089276271925899
1956,5,Germany,12.226817201240884
1956,6,Germany,13.558816249496859
1956,7,Germany,17.02215834881712
1956,8,Germany,14.571246855112893
1956,9,Germany,14.03979529865339
1956,10,Germany,8.435783436188805
1956,11,Germany,2.467539991008525
1956,12,Germany,1.8353705216238447
1957,1,Germany,-0.11441152404473943
1957,2,Germany,3.5172780872759053
1957,3,Germany,6.223372446487399
1957,4,Germany,7.355325452327388
1957,5,Germany,9.825359245957495
1957,6,Germany,16.619125335681435
1957,7,Germany,18.078251354005413
1957,8,Germany,15.562080667322995
1957,9,Germany,12.142795850964173
1957,10,Germany,9.655107023996994
1957,11,Germany,4.781870916854721
1957,12,Germany,0.0634484889197649
1958,1,Germany,-0.7367795735228686
1958,2,Germany,1.6286036256839278
1958,3,Germany,-0.8675131310183809
1958,4,Germany,4.991390708029546
1958,5,Germany,13.19366685535509
1958,6,Germany,14.52985028963295
1958,7,Germany,17.203276629367988
1958,8,Germany,17.241905075582906
1958,9,Germany,14.982647487789007
1958,10,Germany,9.692648508604709
1958,11,Germany,4.458420352839922
1958,12,Germany,2.0021539936841086
1959,1,Germany,-0.5456309785988694
1959,2,Germany,0.14029955322131207
1959,3,Germany,6.27119428408086
1959,4,Germany,9.385099127770127
1959,5,Germany,12.862094503540018
1959,6,Germany,16.342334009298916
1959,7,Germany,19.63386973474127
1959,8,Germany,17.898723854143363
1959,9,Germany,14.652815136614459
1959,10,Germany,9.358530593817768
1959,11,Germany,3.4746473610570376
1959,12,Germany,2.136499628690097
1960,1,Germany,-0.2822438710856458
1960,2,Germany,0.18918329700758443
1960,3,Germany,4.4360936006383245
1960,4,Germany,7.317689913987135
1960,5,Germany,12.732615060447621
1960,6,Germany,16.443648670366724
1960,7,Germany,15.736443329716536
1960,8,Germany,16.15582923887111
1960,9,Germany,13.178032651448936
1960,10,Germany,9.27884631011906
1960,11,Germany,6.001342313449715
1960,12,Germany,0.6156098355662644
1961,1,Germany,-1.2571259753803221
1961,2,Germany,4.365149764774371
1961,3,Germany,6.144429393059774
1961,4,Germany,10.537526715527955
1961,5,Germany,10.492590045388305
1961,6,Germany,15.9501559057326
1961,7,Germany,15.523668750540688
1961,8,Germany,15.894633804636344
1961,9,Germany,16.90077028285222
1961,10,Germany,11.210919375141806
1961,11,Germany,3.648204865489324
1961,12,Germany,-0.4696779508304226
1962,1,Germany,1.5932855219606763
1962,2,Germany,0.0574898165077753
1962,3,Germany,0.05371889591211053
1962,4,Germany,8.143511926426166
1962,5,Germany,9.689510279839043
1962,6,Germany,13.923302177798762
1962,7,Germany,15.158131426718427
1962,8,Germany,16.262706128242936
1962,9,Germany,12.800498640176263
1962,10,Germany,9.755200490073637
1962,11,Germany,2.742292190184949
1962,12,Germany,-3.779590609319252
1963,1,Germany,-7.996132414262077
1963,2,Germany,-6.0260615127001005
1963,3,Germany,2.159998219906045
1963,4,Germany,8.23746971663882
1963,5,Germany,11.757871771558015
1963,6,Germany,15.806439632636584
1963,7,Germany,17.790481614415572
1963,8,Germany,16.320955406771514
1963,9,Germany,14.254668209664766
1963,10,Germany,8.779554405467445
1963,11,Germany,7.3918397008589345
1963,12,Germany,-2.7184795402072996
1964,1,Germany,-2.660332317276809
1964,2,Germany,0.4314750811275466
1964,3,Germany,0.9370039539150952
1964,4,Germany,8.465026023699565
1964,5,Germany,13.4191291580269
1964,6,Germany,16.93521978065642
1964,7,Germany,18.175886781623742
1964,8,Germany,16.41736746805843
1964,9,Germany,14.238732672898777
1964,10,Germany,7.687762679260365
1964,11,Germany,5.131842620343294
1964,12,Germany,0.2804264263154082
1965,1,Germany,0.9373756584060889
1965,2,Germany,-2.11203087876615
1965,3,Germany,1.9168982604392948
1965,4,Germany,6.777244586637661
1965,5,Germany,11.097389050957105
1965,6,Germany,15.376412083162592
1965,7,Germany,15.271062387973581
1965,8,Germany,15.274373426119922
1965,9,Germany,13.179213644343752
1965,10,Germany,9.023849786891613
1965,11,Germany,1.3857074834824152
1965,12,Germany,2.284751625387223
