monthly_rainfall_mm
121.4301533733877
60.00599805510996
87.68780741397649
50.998684634956895
56.66819759228286
95.77167093808532
110.3790447128958
139.15529208773376
66.70177420417761
106.7055327052726
57.88867715995946
99.72389987142476
92.76853989599203
95.79929332940064
81.96117428913671
69.71576530632045
52.31864769236579
67.58061958008834
125.03445105045316
76.87523973769575
30.181733970414815
147.14001149852638
109.70376279463952
81.7084274947192
30.78912179162685
84.54333531662814
67.55476236812804
69.61153424402703
75.7613016871339
43.430476427737126
104.529937834747
80.02759720751052
99.62981727915528
77.49720071018655
78.71311019276438
44.09586865437261
55.45028591882118
27.05494443045529
82.87489481018176
71.87674700062392
63.61073631295726
118.603808689289
76.90938554620396
91.36205930173308
62.58313581986884
98.91136358796044
61.2665378780017
66.60416584080961
79.8410539412724
74.44691336057646
32.7617889374172
98.90980809072178
84.08430699101216
90.39900815796392
109.71974564023904
102.01416688416226
129.4818435214507
128.16320165900484
105.22544265217547
74.05688252696676
52.17193917369512
47.94844832471036
43.24929674395757
96.26207544576228
85.58071078104365
26.15044063443965
26.987584369973
62.58367121025283
71.15925301973192
47.13803705339176
107.41399568965512
91.3233699106634
33.6060032916113
46.468298826469045
47.35601851955207
47.214528267813805
66.82796537936842
104.06791381884923
135.3494384508037
78.47131343376516
66.12040537453346
40.059581598772674
95.54224458770572
87.15021108075251
73.37399628940601
74.0147262516104
27.89781355584799
50.6674335627935
44.62546418432605
99.26556300258002
104.56618684183256
98.49487316128555
82.38055760716006
48.26051437729263
97.29897064701773
98.90327861587284
98.62693873686548
51.636322971297766
49.31918541356048
97.01490904073736
101.16665828465048
102.43998322233708
95.62835542231588
85.56750093327022
77.67475133068274
37.004621783765245
81.57399913063274
78.30377080784449
22.314273774853827
64.50754960237411
80.64418921674385
34.330109802614736
64.68121874643536
83.1820245010737
47.96553601995668
21.354348203845923
95.7164664280473
95.29148178220544
129.1754089722174
101.26524886393308
76.0703815876888
49.41453339413809
60.94255612366867
56.76474581770896
58.31371326593118
112.35358307391988
95.12636886985284
84.37987304517341
101.81178527026115
118.31523597155272
93.38632638342604
85.60807990866685
66.62548957599219
40.99221500487228
88.75818201357328
45.09241321929635
48.57044847698912
67.86813352770638
93.35582892117384
71.66246801043384
109.40364896426492
56.23603089218948
68.62153976746167
112.68942163150015
56.98942798659532
43.59857746481173
74.31868829562613
80.24382298230431
46.76219346264432
69.15017962990011
104.17058044571888
93.44859096053176
38.3949282193862
69.54018768175266
76.51099018163445
34.078815284958104
32.0277674750999
95.5269839835778
67.73195077089467
80.1019609206825
91.5381344372907
64.18490325922777
106.64958731833224
68.80638680763676
72.03073953851525
126.65312116408398
25.402560556220248
36.85336296678947
32.41194759351066
72.67155305413839
86.80920540856923
78.74198643523503
82.80004888473529
65.28105624948067
78.54307708586435
63.95168853588802
63.13333563050637
58.34652289315977
101.56726064831406
97.6353393160996
24.50271258255824
72.52310342498664
74.69474229425099
78.71134810464514
79.41042530932987
91.89252344899305
78.91316004480402
112.37257602223642
55.312881527915536
86.58130606742697
121.99882038070452
51.141251861178354
98.00309934461548
61.86849231396186
79.89263781604832
82.16830488654695
95.72591386779604
62.36211158477482
95.16458146857494
65.43031704087025
102.28749040841022
73.15699079806824
115.7958405025365
64.82058431462922
91.69589301434812
89.02065115981495
58.44796377855846
135.54414366193657
44.77331503772824
68.05243070552997
85.68612171197375
101.1793711893484
150.28994628874426
74.8231527715973
67.61809003873772
95.3969285922087
47.46736085584156
80.92820274165774
76.93710331392666
94.3327573057845
85.67866716000103
95.22830960726752
72.51835463537371
127.94263007554392
105.5150552589813
66.73762876198957
66.18309878754945
90.52735260817607
60.86648839175103
55.3330379704473
68.8200787545117
115.83451316709444
64.54897577622513
59.68089972513674
78.45658177316776
64.67991567277375
50.22715178814601
103.88438972609045
85.78259166901351
84.54139350316893
97.89433196477049
69.37063702797126
92.5614489068027
50.05502208122773
56.040057746700725
88.54753279494578
91.47208341347672
94.15526838078851
87.32641369788662
139.4864509574246
52.596132584354905
94.41007194557264
51.43088349612231
81.49181591990254
59.46851438429793
65.09152783003567
